"key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","img_name","MDS1","MDS2","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
"1_3",1,3,5.69976,1.28016,0.48768,0.9451,47.63046369,-122.3984852,3,0.793807481,0.511966701,0.722554707,"2022_10_06_14-23-32_40.jpg",-1.13688041699411,-0.176313418768087,0,0,24,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0
"1_3",1,3,5.45592,1.28016,0.48768,1.015555556,47.63045158,-122.3988192,6,1.522692536,0.744834711,0.849830885,"2022_10_06_14-23-32_256.jpg",-0.705294092038335,0.0511150825620637,0,14,10,2,0,0,0,0,0,34,22,0,0,6,0,0,0,0
"1_3",1,3,5.60832,1.28016,0.48768,0.912333333,47.6304657,-122.3987108,4,0.488293503,0.22,0.352229308,"2022_10_06_14-23-32_192.jpg",-0.93195385413783,-0.602036901075682,2,0,0,0,0,0,0,0,0,88,0,0,0,6,0,0,4,0
"1_3",1,3,5.54736,1.28016,0.48768,0.9867,47.63046908,-122.3986752,3,0.447062054,0.224609375,0.406933419,"2022_10_06_14-23-32_168.jpg",-1.03546117908266,-0.425732413096409,0,0,6,2,0,0,0,0,0,56,0,0,0,0,0,0,0,0
"1_3",1,3,5.51688,1.28016,0.48768,1.038888889,47.6304736,-122.398632,2,0.299959552,0.161975309,0.432750159,"2022_10_06_14-23-32_136.jpg",-1.05789898090544,-0.558479119110442,0,0,8,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
"1_3",1,3,5.88264,1.28016,0.48768,0.938444444,47.6304512,-122.3984298,7,1.175815019,0.539775094,0.604249389,"2022_10_06_14-23-32_0.jpg",-0.749789917184779,-0.256397987659648,0,16,4,4,0,0,0,0,0,64,4,0,0,4,0,2,0,0
"1_3",1,3,5.69976,1.28016,0.48768,0.916777778,47.6304778,-122.3985758,4,0.618603179,0.303402647,0.446227869,"2022_10_06_14-23-32_104.jpg",-1.01464723243762,-0.51067866554009,0,2,10,0,0,0,0,0,0,76,0,0,0,0,0,0,0,4
"1_3",1,3,5.60832,1.28016,0.48768,0.966444444,47.63046946,-122.3986533,7,1.272608905,0.576527853,0.653991607,"2022_10_06_14-23-32_152.jpg",-0.735657165463711,-0.244431936163511,0,8,8,2,0,0,8,0,0,54,2,0,0,0,0,4,0,0
"1_3",1,3,5.6388,1.28016,0.48768,0.869777778,47.63046268,-122.398728,5,0.700645377,0.313148789,0.43533545,"2022_10_06_14-23-32_200.jpg",-0.865839031661379,-0.690084698062593,0,0,0,0,0,0,0,0,0,56,2,4,0,0,2,0,4,0
"1_3",1,3,5.69976,1.28016,0.48768,1.002555556,47.6304602,-122.3984728,4,0.821384841,0.414256198,0.592503918,"2022_10_06_14-23-32_32.jpg",-0.880411892815638,-0.338976041506976,0,10,8,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0
"1_3",1,3,5.4864,1.28016,0.48768,1.060888889,47.63047708,-122.3986171,7,0.882046387,0.395265789,0.453282176,"2022_10_06_14-23-32_128.jpg",-0.726760921704926,-0.432974698429366,2,10,0,0,1,0,6,0,0,76,0,0,0,3,0,0,0,1
"1_3",1,3,5.82168,1.28016,0.48768,0.910222222,47.63045569,-122.3984544,7,1.245694119,0.5776,0.640160143,"2022_10_06_14-23-32_16.jpg",-0.832917160690689,-0.222487373673401,0,8,16,6,0,0,2,0,0,62,4,0,0,0,0,0,2,0
"1_3",1,3,5.6388,1.28016,0.48768,0.930888889,47.63047826,-122.3986001,6,0.815354484,0.383838384,0.455058002,"2022_10_06_14-23-32_120.jpg",-0.843372715197721,-0.356311801325659,1,1,0,0,1,0,8,0,0,51,4,0,0,0,0,0,0,0
"1_3",1,3,5.69976,1.28016,0.48768,0.951888889,47.63047391,-122.3985294,5,0.739112344,0.3464,0.45923632,"2022_10_06_14-23-32_72.jpg",-0.979144329038189,-0.490749655990844,0,8,2,0,0,0,0,0,0,80,2,0,0,0,0,8,0,0
"1_3",1,3,5.45592,1.28016,0.48768,0.9967,47.63044973,-122.3988295,4,0.531541755,0.258680556,0.383426327,"2022_10_06_14-23-32_264.jpg",-0.894981351062043,-0.49159857726883,0,10,2,0,0,0,0,0,0,82,0,0,0,2,0,0,0,0
"1_3",1,3,5.57784,1.28016,0.48768,0.919111111,47.63046926,-122.3986648,7,0.987816905,0.448347107,0.50763747,"2022_10_06_14-23-32_160.jpg",-0.800054247192111,-0.353859409166642,2,2,12,0,0,0,4,0,0,64,2,0,0,2,0,0,0,0
"1_3",1,3,5.45592,1.28016,0.48768,0.943,47.63044812,-122.3988657,8,1.581139639,0.739229025,0.760367439,"2022_10_06_14-23-32_288.jpg",-0.818862703810792,0.160416264498648,2,14,32,2,0,0,0,0,0,24,4,0,0,2,0,0,4,0
"1_3",1,3,5.66928,1.28016,0.48768,0.8894,47.63047725,-122.3985661,6,1.377007662,0.649162517,0.768522609,"2022_10_06_14-23-32_96.jpg",-0.637660227162773,-0.328664141230333,0,10,10,4,0,0,0,0,0,52,12,6,0,0,0,0,0,0
"1_3",1,3,5.82168,1.28016,0.48768,0.975666667,47.63045351,-122.398442,7,1.240472211,0.6096,0.637476613,"2022_10_06_14-23-32_8.jpg",-0.579155512873186,-0.224157078788455,0,8,4,2,0,0,2,0,0,56,2,0,0,26,0,0,0,0
"1_3",1,3,5.66928,1.28016,0.48768,0.930333333,47.63047278,-122.3985176,7,1.236539654,0.597107438,0.635455678,"2022_10_06_14-23-32_64.jpg",-0.734496912402821,-0.202807512313253,0,16,12,2,0,0,2,0,0,52,2,0,0,2,0,0,0,0
"1_3",1,3,5.57784,1.28016,0.48768,0.954666667,47.63046854,-122.3986976,6,0.941654143,0.459259259,0.525547184,"2022_10_06_14-23-32_184.jpg",-0.509177721949825,-0.631248140037595,0,2,0,4,0,0,2,0,0,64,0,16,0,0,0,2,0,0
"1_3",1,3,5.69976,1.28016,0.48768,0.917777778,47.63047518,-122.3985428,4,0.554602642,0.257369615,0.400061241,"2022_10_06_14-23-32_80.jpg",-0.997092100032601,-0.443359438011365,0,4,2,0,0,0,0,0,0,72,6,0,0,0,0,0,0,0
"1_3",1,3,5.45592,1.28016,0.48768,0.897111111,47.63044835,-122.3988761,7,1.838526688,0.832837597,0.944815818,"2022_10_06_14-23-32_296.jpg",0.168606674915569,0.179873099859931,0,0,14,0,0,0,10,0,0,10,18,12,0,16,0,0,2,0
"1_3",1,3,5.69976,1.28016,0.48768,0.9245,47.63047634,-122.3985539,5,0.566487357,0.2528,0.351978385,"2022_10_06_14-23-32_88.jpg",-0.903602561834042,-0.483800119862204,0,8,2,2,0,0,0,0,0,86,0,0,0,2,0,0,0,0
"1_3",1,3,5.66928,1.28016,0.48768,0.970444444,47.63046729,-122.398498,8,1.619704359,0.733369389,0.778913149,"2022_10_06_14-23-32_48.jpg",-0.411039301160342,-0.134337776203137,2,10,8,4,0,0,0,0,0,38,2,4,0,18,0,0,0,0
"1_3",1,3,5.39496,1.28016,0.48768,0.9902,47.63045164,-122.399,7,1.017183381,0.518518519,0.522728854,"2022_10_06_14-23-32_376.jpg",-0.999055875152153,-0.273117119958664,2,2,0,0,0,0,2,0,0,52,21,0,0,0,0,1,0,1
"1_3",1,3,5.60832,1.28016,0.48768,0.924222222,47.63047851,-122.3985908,4,0.355698011,0.145956607,0.256581878,"2022_10_06_14-23-32_112.jpg",-0.974807757830162,-0.530786874813862,0,2,2,0,0,0,2,0,0,72,0,0,0,0,0,0,0,0
"1_3",1,3,5.45592,1.28016,0.48768,1.011,47.63044787,-122.398843,4,0.6535626,0.350384789,0.471445761,"2022_10_06_14-23-32_272.jpg",-1.09010936049575,-0.440027642984083,0,2,0,0,0,0,0,0,0,74,16,0,0,0,0,0,2,0
"1_3",1,3,5.60832,1.28016,0.48768,0.867666667,47.63046113,-122.3987419,4,1.105116294,0.587289993,0.797172898,"2022_10_06_14-23-32_208.jpg",-0.799588323683718,-0.106044383848649,0,0,8,0,0,0,0,0,0,44,8,0,0,14,0,0,0,0
"1_3",1,3,5.85216,1.28016,0.48768,0.905666667,47.6304576,-122.3984635,6,1.042757766,0.5032,0.58197419,"2022_10_06_14-23-32_24.jpg",-0.642906313449718,-0.498770148796309,0,16,2,4,0,0,0,0,0,68,0,8,0,0,0,2,0,0
"1_3",1,3,5.4864,1.28016,0.48768,0.969444444,47.63045403,-122.3987974,6,1.166690348,0.587962963,0.651142281,"2022_10_06_14-23-32_240.jpg",-0.346588277836934,-0.560586003070953,0,6,0,2,0,0,2,0,0,42,2,18,0,0,0,0,0,0
"1_3",1,3,5.57784,1.28016,0.48768,0.931333333,47.63045622,-122.398781,5,1.144390991,0.5939192,0.711050102,"2022_10_06_14-23-32_232.jpg",-0.861385508788527,-0.182987697060858,0,6,4,0,0,0,0,0,0,56,26,0,0,6,0,0,0,0
"1_3",1,3,5.57784,1.28016,0.48768,0.969111111,47.63046916,-122.3986849,7,1.147882789,0.532367587,0.589895063,"2022_10_06_14-23-32_176.jpg",-0.793557612646449,-0.296908178303837,0,8,14,2,0,0,0,0,0,62,2,0,0,4,0,0,0,2
"1_3",1,3,5.4864,1.28016,0.48768,0.924888889,47.6304485,-122.3988554,8,1.503358167,0.7064,0.722962457,"2022_10_06_14-23-32_280.jpg",-0.637579510829181,-0.0389465894947487,2,32,6,8,0,0,6,0,0,42,2,0,0,0,0,0,2,0
"1_3",1,3,5.4864,1.28016,0.48768,0.997,47.63045824,-122.3987593,7,0.988611393,0.43158464,0.508045756,"2022_10_06_14-23-32_216.jpg",-0.910054473041054,-0.349029415296538,0,2,8,4,2,0,0,0,0,64,4,0,0,0,0,0,2,0
"1_3",1,3,5.69976,1.28016,0.48768,0.996777778,47.63047075,-122.3985098,4,0.444030309,0.193576389,0.320300162,"2022_10_06_14-23-32_56.jpg",-1.04840138758054,-0.553875025587726,0,4,0,0,0,0,0,0,0,86,2,0,0,0,0,4,0,0
"1_3",1,3,5.45592,1.28016,0.48768,0.975555556,47.6304526,-122.3988086,2,0.099623389,0.03998334,0.14372617,"2022_10_06_14-23-32_248.jpg",-1.09766301280805,-0.638847153442359,0,0,2,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
"1_3",1,3,5.54736,1.28016,0.48768,0.987,47.63047029,-122.3986426,7,1.261233309,0.585589338,0.648145707,"2022_10_06_14-23-32_144.jpg",-0.788659751040027,-0.252173768096819,2,16,8,0,0,0,0,0,0,60,6,0,0,2,0,4,0,0
"1_3",1,3,5.54736,1.28016,0.48768,1.01,47.630457,-122.3987715,6,1.24631274,0.619794484,0.695580384,"2022_10_06_14-23-32_224.jpg",-0.656791170974519,-0.444597048616029,0,8,2,2,0,0,0,0,0,48,20,6,0,0,0,0,0,0
"2_1",2,1,10.30224,4.63296,3.41376,0.870333333,47.62720378,-122.3935912,6,1.409150762,0.688802083,0.786462014,"2022_9_29_11-41-39_400.jpg",0.357946007854102,0.187945679162758,14,47,0,11,0,0,3,0,0,0,0,18,0,3,0,0,0,0
"2_1",2,1,12.10056,4.63296,3.41376,0.999777778,47.62707296,-122.3930406,11,2.238018611,0.8836,0.933326253,"2022_9_29_11-41-39_16.jpg",0.124551354785966,0.117062898122414,11,11,5,9,6,0,18,0,0,9,3,13,0,14,1,0,0,0
"2_1",2,1,8.86968,4.63296,3.41376,0.893555556,47.62723224,-122.3935977,8,1.271332227,0.6136,0.611381566,"2022_9_29_11-41-39_464.jpg",0.564061228989516,-0.392848555823381,0,20,3,2,1,0,2,1,0,0,0,57,0,14,0,0,0,0
"2_1",2,1,11.15568,4.63296,3.41376,1.069777778,47.62708047,-122.3932258,8,1.860482656,0.8186,0.894703034,"2022_9_29_11-41-39_144.jpg",0.321028303710047,0.233910879977508,30,18,3,8,0,0,4,7,0,0,0,16,0,14,0,0,0,0
"2_1",2,1,10.57656,4.63296,3.41376,0.965777778,47.62718717,-122.3935457,4,0.511214633,0.2494,0.368763408,"2022_9_29_11-41-39_368.jpg",0.717900790345368,-0.866478709657188,3,10,0,1,0,0,0,0,0,0,0,86,0,0,0,0,0,0
"2_1",2,1,10.18032,4.63296,3.41376,0.995555556,47.62717655,-122.3934794,8,1.601274696,0.746658504,0.770050354,"2022_9_29_11-41-39_320.jpg",0.431111182648901,-0.125029522137023,6,25,1,7,0,0,5,1,0,0,0,39,0,15,0,0,0,0
"2_1",2,1,10.42416,4.63296,3.41376,0.870777778,47.62720091,-122.3935762,8,1.486840862,0.7156,0.715019313,"2022_9_29_11-41-39_392.jpg",0.330103739556402,-0.00552677754002656,12,44,1,15,0,0,2,0,0,1,0,23,0,2,0,0,0,0
"2_1",2,1,12.13104,4.63296,3.41376,1.124,47.62706494,-122.3930664,9,1.809043933,0.794,0.823331375,"2022_9_29_11-41-39_32.jpg",0.314422761349852,0.4315263365751,35,4,5,8,0,0,20,1,0,0,2,10,0,15,0,0,0,0
"2_1",2,1,9.906,4.63296,3.41376,1.152777778,47.62717149,-122.3934617,8,1.407966311,0.658734451,0.677088671,"2022_9_29_11-41-39_304.jpg",0.104223661724215,0.659232139300401,14,46,0,2,1,0,9,2,0,0,0,0,0,11,0,0,0,1
"2_1",2,1,11.46048,4.63296,3.41376,1.030666667,47.6270845,-122.3932553,8,1.746102093,0.79651426,0.83969761,"2022_9_29_11-41-39_168.jpg",0.0856736767560038,0.645715767205114,17,11,10,17,0,0,1,6,0,1,0,0,0,31,0,0,0,0
"2_1",2,1,12.28344,4.63296,3.41376,0.811111111,47.62706398,-122.3931066,7,1.492618283,0.725263046,0.767054061,"2022_9_29_11-41-39_64.jpg",0.632005677866052,0.132992110230709,15,1,4,3,0,0,38,0,0,0,0,29,0,7,0,0,0,0
"2_1",2,1,11.18616,4.63296,3.41376,0.933777778,47.62711695,-122.3933564,5,1.140008494,0.5904,0.708327103,"2022_9_29_11-41-39_232.jpg",-0.115247610925879,0.903256607257232,7,25,3,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0
"2_1",2,1,11.15568,4.63296,3.41376,1.007111111,47.62710676,-122.3933342,6,1.462393482,0.732578308,0.816177342,"2022_9_29_11-41-39_216.jpg",0.418798587126108,-0.142103181693097,8,20,0,29,0,0,4,0,0,0,0,36,0,2,0,0,0,0
"2_1",2,1,10.42416,4.63296,3.41376,0.861777778,47.6271959,-122.393566,8,1.589643347,0.7442,0.764456858,"2022_9_29_11-41-39_384.jpg",0.392498538530353,-0.125880650738728,9,35,1,8,0,0,9,1,0,0,0,33,0,4,0,0,0,0
"2_1",2,1,12.25296,4.63296,3.41376,0.957888889,47.6270739,-122.3930316,10,2.023069739,0.850425331,0.878608024,"2022_9_29_11-41-39_8.jpg",0.273816123721379,0.0687628797897117,11,13,14,10,3,0,13,0,0,1,1,22,0,4,0,0,0,0
"2_1",2,1,10.24128,4.63296,3.41376,1.020555556,47.62716212,-122.3934322,8,1.742459636,0.7832,0.837945959,"2022_9_29_11-41-39_280.jpg",0.263354203762031,-0.181213863724786,24,12,2,11,0,0,3,0,0,8,0,35,0,5,0,0,0,0
"2_1",2,1,12.16152,4.63296,3.41376,1.099888889,47.62706016,-122.3930874,6,1.193005688,0.622997653,0.665829152,"2022_9_29_11-41-39_48.jpg",0.473940989525148,0.836732283556618,20,0,0,0,0,0,54,0,0,1,4,1,0,19,0,0,0,0
"2_1",2,1,10.18032,4.63296,3.41376,1.005777778,47.62718039,-122.3934933,8,1.026366084,0.439,0.493577753,"2022_9_29_11-41-39_328.jpg",0.788768474438568,-0.589825564274082,1,4,1,0,7,0,3,3,0,0,0,74,0,7,0,0,0,0
"2_1",2,1,11.61288,4.63296,3.41376,1.03,47.62707269,-122.3931658,7,1.404263593,0.688501173,0.721648732,"2022_9_29_11-41-39_104.jpg",0.517305412705382,-0.242905084472234,9,13,0,4,0,0,24,0,0,1,0,47,0,1,0,0,0,0
"2_1",2,1,12.13104,4.63296,3.41376,1.045,47.62707158,-122.3930505,8,1.715385192,0.784722222,0.824925903,"2022_9_29_11-41-39_24.jpg",0.204650839753356,0.57509619634551,32,3,5,16,0,0,22,0,0,1,0,4,0,13,0,0,0,0
"2_1",2,1,9.78408,4.63296,3.41376,0.524444444,47.62722938,-122.3936273,5,1.138173297,0.623906706,0.707186831,"2022_9_29_11-41-39_448.jpg",0.482122388437854,-0.546817091738345,0,36,0,9,0,0,5,0,0,0,1,47,0,0,0,0,0,0
"2_1",2,1,10.60704,4.63296,3.41376,0.911,47.62719124,-122.3935554,8,1.720757783,0.774535124,0.827509573,"2022_9_29_11-41-39_376.jpg",0.2538304754495,0.286124307129602,16,34,0,3,0,0,8,4,0,1,0,10,0,12,0,0,0,0
"2_1",2,1,10.14984,4.63296,3.41376,0.8292,47.62716758,-122.3934435,8,1.823889688,0.819100092,0.877105536,"2022_9_29_11-41-39_288.jpg",0.357263863049979,0.315514683582016,15,28,0,2,0,0,9,19,0,0,0,11,0,14,0,0,0,1
"2_1",2,1,11.18616,4.63296,3.41376,1.120444444,47.62710067,-122.3933126,9,1.765910341,0.768901133,0.803700432,"2022_9_29_11-41-39_200.jpg",0.223362660782107,0.45469970614108,40,11,2,7,0,0,9,2,0,0,3,6,0,19,0,0,0,0
"2_1",2,1,12.25296,4.63296,3.41376,0.956222222,47.62706229,-122.3930975,4,1.256889262,0.675849403,0.906653953,"2022_9_29_11-41-39_56.jpg",0.721430642889053,0.42087499975661,16,0,0,0,0,0,48,0,0,0,0,16,0,19,0,0,0,0
"2_1",2,1,10.3632,4.63296,3.41376,1.0473,47.62721232,-122.3936303,7,1.386487873,0.691,0.71251382,"2022_9_29_11-41-39_424.jpg",0.459020710919892,-0.336259645021281,11,35,1,0,0,0,6,0,0,1,0,41,0,5,0,0,0,0
"2_1",2,1,11.55192,4.63296,3.41376,1.005,47.62707102,-122.3931527,7,1.512826987,0.697,0.777439281,"2022_9_29_11-41-39_96.jpg",0.595138091130317,-0.330836791868755,9,13,0,2,14,0,4,0,0,0,0,50,0,8,0,0,0,0
"2_1",2,1,9.20496,4.63296,3.41376,1.001222222,47.62723086,-122.3936137,7,1.508341371,0.708116319,0.77513413,"2022_9_29_11-41-39_456.jpg",0.268870119257582,0.321581762798783,1,46,3,7,0,0,13,0,0,0,0,11,0,15,0,0,0,0
"2_1",2,1,11.61288,4.63296,3.41376,0.852666667,47.62707386,-122.3931753,7,1.496969348,0.745,0.769290067,"2022_9_29_11-41-39_112.jpg",0.291834996978207,0.667799388195781,28,8,1,4,0,0,28,0,0,0,1,0,0,30,0,0,0,0
"2_1",2,1,10.5156,4.63296,3.41376,0.840555556,47.62715563,-122.3934199,6,1.42149954,0.678286747,0.793353999,"2022_9_29_11-41-39_272.jpg",0.170035366585754,0.841924054162989,50,14,0,4,0,0,5,13,0,0,0,0,0,11,0,0,0,0
"2_1",2,1,11.06424,4.63296,3.41376,0.691,47.62712528,-122.3933657,7,1.497955878,0.7328,0.769797043,"2022_9_29_11-41-39_240.jpg",0.00757218583461559,0.696746939782154,5,18,1,30,0,0,37,0,0,0,0,2,0,7,0,0,0,0
"2_1",2,1,11.1252,4.63296,3.41376,1.074,47.62707907,-122.3932157,10,2.004372776,0.847668605,0.870488036,"2022_9_29_11-41-39_136.jpg",0.276343181846934,0.225131162971919,16,14,13,3,0,0,10,2,0,0,2,15,0,23,0,0,0,1
"2_1",2,1,10.5156,4.63296,3.41376,1.002111111,47.6271435,-122.3933919,6,1.521415562,0.7598,0.849118192,"2022_9_29_11-41-39_256.jpg",0.519600180285385,0.109650936037268,17,20,0,3,0,0,32,0,0,0,0,26,0,0,0,0,0,2
"2_1",2,1,10.42416,4.63296,3.41376,0.746444444,47.62720855,-122.3936151,7,1.142101724,0.570179092,0.586924183,"2022_9_29_11-41-39_416.jpg",0.528679528667718,-0.554289165062677,7,24,1,2,0,0,4,0,0,0,0,59,0,1,0,0,0,0
"2_1",2,1,11.18616,4.63296,3.41376,1.047777778,47.62711117,-122.3933463,6,1.378826568,0.6976,0.76953776,"2022_9_29_11-41-39_224.jpg",0.0337194563939477,0.859632728972835,36,11,7,6,0,0,39,0,0,0,0,0,0,1,0,0,0,0
"2_1",2,1,11.36904,4.63296,3.41376,0.881444444,47.62710427,-122.3933243,9,1.849926168,0.8216,0.841937682,"2022_9_29_11-41-39_208.jpg",0.275785658371884,0.246177540690943,17,14,3,14,0,0,26,0,0,0,4,20,0,1,0,0,0,1
"2_1",2,1,11.8872,4.63296,3.41376,0.962222222,47.62706758,-122.3931265,7,1.786272905,0.808888889,0.917962685,"2022_9_29_11-41-39_80.jpg",0.381734553788989,0.0582387638804166,12,8,3,12,0,0,11,0,0,0,0,29,0,15,0,0,0,0
"2_1",2,1,11.55192,4.63296,3.41376,0.745222222,47.62707549,-122.3931878,8,1.726615026,0.789244341,0.830326312,"2022_9_29_11-41-39_120.jpg",0.262004930517668,0.312798700401763,13,21,1,8,0,0,33,0,0,0,1,13,0,7,0,0,0,0
"2_1",2,1,10.2108,4.63296,3.41376,1.069444444,47.62718264,-122.3935038,9,1.219854117,0.5286,0.555179534,"2022_9_29_11-41-39_336.jpg",0.545168257257263,-0.552441227594055,6,11,3,2,0,0,7,2,0,1,0,67,0,0,0,0,1,0
"2_1",2,1,11.8872,4.63296,3.41376,0.865444444,47.62706926,-122.3931394,7,1.67962463,0.79179509,0.863156313,"2022_9_29_11-41-39_88.jpg",0.00980505498227274,0.609235303166598,20,24,3,18,3,0,25,0,0,0,0,0,0,4,0,0,0,0
"2_1",2,1,12.13104,4.63296,3.41376,1.143444444,47.62706097,-122.3930762,6,1.275860237,0.6604,0.712071156,"2022_9_29_11-41-39_40.jpg",0.392568439934557,0.867527823060942,48,0,0,0,0,3,29,0,0,4,1,0,0,15,0,0,0,0
"2_1",2,1,9.99744,4.63296,3.41376,0.778222222,47.62721873,-122.3936361,5,0.384440439,0.1518,0.238866275,"2022_9_29_11-41-39_440.jpg",0.82361777219919,-0.889958379245067,1,3,2,0,0,0,2,0,0,0,0,92,0,0,0,0,0,0
"2_1",2,1,10.27176,4.63296,3.41376,0.850111111,47.62720924,-122.3936392,7,1.3820264,0.658300173,0.710221076,"2022_9_29_11-41-39_432.jpg",0.487332088212276,-0.411542341152335,5,25,6,0,0,0,7,0,0,0,0,51,0,3,0,0,0,2
"2_1",2,1,11.24712,4.63296,3.41376,1.087222222,47.62708181,-122.393236,10,1.970230642,0.836803984,0.855660296,"2022_9_29_11-41-39_152.jpg",0.286256494158635,0.2315095542933,21,23,0,10,2,0,9,8,0,0,1,14,0,5,1,0,0,0
"2_1",2,1,11.39952,4.63296,3.41376,1.190444444,47.62708996,-122.3932817,5,1.132654513,0.5628,0.703757818,"2022_9_29_11-41-39_184.jpg",0.598310621307309,-0.42949153311502,9,13,0,0,0,0,3,0,0,0,0,63,0,12,0,0,0,0
"2_1",2,1,10.5156,4.63296,3.41376,1.035777778,47.62714976,-122.3934069,10,1.883966007,0.788286909,0.818196041,"2022_9_29_11-41-39_264.jpg",-0.102612282740979,0.428278800540002,38,19,4,10,0,0,8,4,0,6,3,2,0,5,0,0,0,0
"2_1",2,1,10.18032,4.63296,3.41376,0.928,47.62717375,-122.3934684,7,1.520631087,0.726779514,0.781449795,"2022_9_29_11-41-39_312.jpg",0.102440569680378,0.592416893742596,20,42,0,6,2,0,13,1,0,0,0,0,0,12,0,0,0,0
"2_1",2,1,10.57656,4.63296,3.41376,1.063111111,47.62718354,-122.3935364,7,1.476008486,0.726325858,0.758518314,"2022_9_29_11-41-39_360.jpg",0.525029393422079,-0.291631217034966,16,28,0,1,0,0,1,5,0,0,0,38,0,8,0,0,0,0
"2_1",2,1,12.25296,4.63296,3.41376,1.009111111,47.6270751,-122.3930206,5,1.140204192,0.6112,0.708448697,"2022_9_29_11-41-39_0.jpg",0.744420881337851,-0.531566313201417,0,0,31,3,0,0,10,0,0,0,0,53,0,3,0,0,0,0
"2_1",2,1,10.63752,4.63296,3.41376,0.885666667,47.62717916,-122.3935175,7,1.420924042,0.686,0.73021051,"2022_9_29_11-41-39_344.jpg",0.510071656132793,-0.317073976393961,11,25,0,1,2,0,6,0,0,0,0,48,0,7,0,0,0,0
"2_2",2,2,8.29056,4.63296,1.88976,1.429333333,NA,NA,9,1.243634938,0.5208,0.566002652,"2022_9_29_11-59-23_416.jpg",0.698654506146069,-0.540501802061704,2,2,8,6,6,0,2,0,0,0,0,68,0,4,2,0,0,0
"2_2",2,2,8.04672,4.63296,1.88976,1.980444444,NA,NA,5,1.119876805,0.5896,0.695818581,"2022_9_29_11-59-23_424.jpg",0.894836728784476,-0.464563565495558,0,0,4,0,24,0,12,0,0,0,0,58,0,2,0,0,0,0
"2_2",2,2,9.23544,4.63296,1.88976,0.696222222,NA,NA,5,1.175456968,0.6232,0.730352478,"2022_9_29_11-59-23_216.jpg",0.904599024400305,-0.33514963916484,0,0,4,0,16,0,2,0,0,0,0,54,0,24,0,0,0,0
"2_2",2,2,9.26592,4.63296,1.88976,0.662444444,NA,NA,6,1.464061941,0.728862974,0.817108527,"2022_9_29_11-59-23_96.jpg",0.985505497372412,-0.0275621344906341,0,4,0,0,10,0,0,16,0,0,0,28,0,38,0,0,0,2
"2_2",2,2,9.08304,4.63296,1.88976,1.311777778,NA,NA,7,1.227677119,0.62343843,0.630901237,"2022_9_29_11-59-23_304.jpg",1.02060275951142,-0.544545778096225,0,0,2,0,30,0,2,0,0,0,0,40,0,2,4,0,0,2
"2_2",2,2,9.05256,4.63296,1.88976,0.852888889,NA,NA,4,0.933111337,0.5304,0.67309755,"2022_9_29_11-59-23_24.jpg",0.960961576012394,-0.657972309871957,8,2,0,0,28,0,0,0,0,0,0,62,0,0,0,0,0,0
"2_2",2,2,9.11352,4.63296,1.88976,0.628333333,NA,NA,8,1.708260153,0.7656,0.821499484,"2022_9_29_11-59-23_208.jpg",0.820798749694945,-0.194681230151139,8,0,2,0,16,0,4,4,0,0,0,40,0,18,8,0,0,0
"2_2",2,2,9.20496,4.63296,1.88976,0.678,NA,NA,8,1.668595044,0.759683465,0.802424599,"2022_9_29_11-59-23_256.jpg",0.728386634497576,-0.179520940029726,4,4,4,0,26,0,4,4,0,0,0,36,0,16,0,0,0,0
"2_2",2,2,9.20496,4.63296,1.88976,0.921555556,NA,NA,5,0.98314843,0.5104,0.610864466,"2022_9_29_11-59-23_264.jpg",1.05289147410853,-0.667061479349054,0,0,0,0,22,0,0,0,0,0,0,66,0,4,6,0,0,2
"2_2",2,2,9.08304,4.63296,1.88976,1.031555556,NA,NA,7,1.491783494,0.732,0.766625065,"2022_9_29_11-59-23_64.jpg",1.03954193147001,-0.291843753567409,2,0,0,0,34,0,2,16,0,0,0,34,0,10,0,0,2,0
"2_2",2,2,9.20496,4.63296,1.88976,0.830111111,NA,NA,6,1.430285078,0.7304,0.798257301,"2022_9_29_11-59-23_104.jpg",0.239981619596054,-0.65892012646397,0,0,2,0,32,0,0,2,0,24,0,32,0,8,0,0,0,0
"2_2",2,2,9.20496,4.63296,1.88976,0.715111111,NA,NA,7,1.531304911,0.7184,0.786935055,"2022_9_29_11-59-23_224.jpg",0.976829744857854,-0.378248960762382,0,0,4,0,18,0,0,2,0,0,0,46,0,14,12,0,0,4
"2_2",2,2,9.11352,4.63296,1.88976,0.964333333,NA,NA,8,1.491196361,0.68,0.717113865,"2022_9_29_11-59-23_128.jpg",0.672607772907364,-0.355641415985554,4,0,0,0,6,4,4,0,0,6,0,50,0,24,2,0,0,0
