"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"other","2022_10_06_13-50-40_224.jpg","1_1","1","1",5.91312,1.28016,1.09728,1.068111111,47.63030245,-122.3985749,8,1.23984992817058,0.5416,0.596241780939411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_13-50-40_328.jpg","1_1","1","1",5.91312,1.28016,1.09728,0.969666667,47.6303148,-122.3987363,8,0.931337597649821,0.4174,0.447878711174279,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_13-50-40_176.jpg","1_1","1","1",6.00456,1.28016,1.09728,1.036666667,47.6302991,-122.3985031,10,1.58661425818945,0.7208,0.689057817240701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,1,1,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_13-50-40_120.jpg","1_1","1","1",6.096,1.28016,1.09728,1.037222222,47.63028698,-122.3984065,6,1.10365069537217,0.5124,0.615959181087883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_80.jpg","1_2","1","2",6.18744,1.28016,1.0668,0.924222222,47.63037761,-122.3984581,8,1.28337953782421,0.5916,0.617175098265784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_344.jpg","1_2","1","2",5.76072,1.28016,1.0668,0.957111111,47.63037634,-122.3988568,9,1.0440280388129,0.4392,0.475157637312893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_120.jpg","1_2","1","2",6.15696,1.28016,1.0668,0.914444444,47.63037507,-122.3985218,8,0.853050547084549,0.374669150083325,0.410230597968832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_296.jpg","1_2","1","2",5.73024,1.28016,1.0668,0.835333333,47.630376,-122.3987833,7,0.681439323424777,0.282775855440215,0.350190538733557,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_192.jpg","1_2","1","2",6.00456,1.28016,1.0668,0.959,47.63037755,-122.39863,8,1.25672847843381,0.5974,0.604358647860131,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_248.jpg","1_2","1","2",5.85216,1.28016,1.0668,1.004222222,47.63037903,-122.3987139,8,1.09860495832021,0.4786,0.528317308421529,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,5,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_432.jpg","1_2","1","2",5.85216,1.28016,1.0668,0.986,47.63037714,-122.3989752,7,0.746093143348017,0.3316,0.383416029619983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,81,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_288.jpg","1_2","1","2",5.82168,1.28016,1.0668,0.928555556,47.63037628,-122.3987678,11,1.0844869670323,0.462060514657366,0.452266193329906,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"other","2022_10_06_14-05-43_136.jpg","1_2","1","2",6.12648,1.28016,1.0668,0.973555556,47.63037585,-122.3985432,6,0.622192377085268,0.3076,0.347252177410469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_352.jpg","1_2","1","2",5.85216,1.28016,1.0668,0.949777778,47.63037634,-122.3988666,9,1.49477674600375,0.6514,0.680302214631116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_328.jpg","1_2","1","2",5.7912,1.28016,1.0668,0.963666667,47.63037634,-122.3988372,10,1.11229722997718,0.4546,0.483064549215363,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,73,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_336.jpg","1_2","1","2",5.82168,1.28016,1.0668,0.978444444,47.63037634,-122.3988514,3,0.401345309239449,0.2134,0.365320243892425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_176.jpg","1_2","1","2",6.03504,1.28016,1.0668,1.006222222,47.63037705,-122.3986021,10,1.41955672828201,0.646995392608568,0.616505653841509,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"other","2022_10_06_14-05-43_208.jpg","1_2","1","2",5.97408,1.28016,1.0668,0.975111111,47.63037783,-122.3986494,6,1.40957376998806,0.6902,0.786698099938238,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_368.jpg","1_2","1","2",5.82168,1.28016,1.0668,0.9717,47.63037638,-122.3988874,4,0.640033382167117,0.3136,0.461686493227945,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_184.jpg","1_2","1","2",6.03504,1.28016,1.0668,0.964222222,47.63037724,-122.398615,7,0.844120852422574,0.386824821095971,0.433792306819702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_72.jpg","1_2","1","2",6.18744,1.28016,1.0668,0.92675,47.63037823,-122.3984505,7,1.1377602406364,0.5236,0.584693101677254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_240.jpg","1_2","1","2",5.91312,1.28016,1.0668,0.922222222,47.63037881,-122.3987026,6,0.62006719700026,0.2832,0.346066091821691,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_312.jpg","1_2","1","2",5.60832,1.28016,1.0668,1.174777778,47.63037616,-122.3988057,7,0.733225935388703,0.3176,0.376803592778764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_128.jpg","1_2","1","2",6.12648,1.28016,1.0668,0.957333333,47.63037581,-122.3985357,7,1.13224282928942,0.5332,0.581857713131871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_112.jpg","1_2","1","2",6.18744,1.28016,1.0668,0.947555556,47.63037443,-122.3985096,11,1.59568828792517,0.6944,0.665453702681095,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,19,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_16.jpg","1_2","1","2",6.37032,1.28016,1.0668,0.98,47.6303722,-122.3983565,9,1.58813543528848,0.7,0.722791585197829,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,3,0,6,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_304.jpg","1_2","1","2",5.6388,1.28016,1.0668,1.135444444,47.63037583,-122.3987967,7,0.612791971940789,0.26624840701892,0.314912778597862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_152.jpg","1_2","1","2",6.12648,1.28016,1.0668,0.946111111,47.63037629,-122.3985652,6,0.727055216125135,0.3285952357612,0.405777242208952,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_168.jpg","1_2","1","2",6.00456,1.28016,1.0668,0.978666667,47.63037677,-122.3985889,6,0.604089065046915,0.2938,0.337148526586091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_200.jpg","1_2","1","2",5.97408,1.28016,1.0668,1.016,47.63037766,-122.3986398,8,1.09032423360059,0.5154,0.524335121592212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_320.jpg","1_2","1","2",5.66928,1.28016,1.0668,1.160777778,47.63037634,-122.3988191,6,0.644738659039426,0.269777472796785,0.359835496958305,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_96.jpg","1_2","1","2",6.15696,1.28016,1.0668,0.932555556,47.63037383,-122.3984846,10,1.33772451831954,0.622,0.580966376612862,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_376.jpg","1_2","1","2",5.82168,1.28016,1.0668,0.975777778,47.63037638,-122.3988972,5,1.00584629559917,0.5568,0.624967442253141,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_224.jpg","1_2","1","2",5.9436,1.28016,1.0668,0.967,47.63037823,-122.3986719,7,1.13061418986534,0.5124,0.581020758031516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_160.jpg","1_2","1","2",6.12648,1.28016,1.0668,0.94,47.6303764,-122.3985744,6,0.721213634813154,0.33,0.402516993602872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_0.jpg","1_2","1","2",6.67512,1.28016,1.0668,0.748333333,47.63037,-122.3983306,7,1.33190025356526,0.647975688657975,0.684461332509039,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"other","2022_10_06_14-05-43_232.jpg","1_2","1","2",5.91312,1.28016,1.0668,0.960222222,47.63037821,-122.3986866,7,0.562840702531232,0.2224,0.289242904049026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_392.jpg","1_2","1","2",5.82168,1.28016,1.0668,1.029222222,47.63037638,-122.39892,4,0.471032578690485,0.2184,0.339778182686952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_408.jpg","1_2","1","2",5.88264,1.28016,1.0668,0.957888889,47.63037648,-122.3989424,4,0.361947033435781,0.1512,0.261089595101136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_24.jpg","1_2","1","2",6.33984,1.28016,1.0668,0.923444444,47.63037348,-122.3983725,8,1.53024881327549,0.6994,0.735894124746257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_424.jpg","1_2","1","2",5.85216,1.28016,1.0668,0.957444444,47.6303764,-122.398964,6,1.00991096306094,0.5466,0.563642040354916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_64.jpg","1_2","1","2",6.18744,1.28016,1.0668,0.965888889,47.63037779,-122.3984385,6,0.986789588976057,0.4692,0.550737755777675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_144.jpg","1_2","1","2",6.12648,1.28016,1.0668,0.946888889,47.630376,-122.3985529,6,0.398303382831732,0.152,0.222297350549699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_56.jpg","1_2","1","2",6.21792,1.28016,1.0668,0.881111111,47.63037738,-122.3984266,7,1.25074083245954,0.5876,0.64275364053512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,6,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_264.jpg","1_2","1","2",5.85216,1.28016,1.0668,0.964333333,47.63037943,-122.3987361,7,1.33546813132191,0.6346,0.686294858973958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_216.jpg","1_2","1","2",5.91312,1.28016,1.0668,0.966444444,47.63037806,-122.398663,7,1.19328725373349,0.548,0.613228341664593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_32.jpg","1_2","1","2",6.33984,1.28016,1.0668,0.963777778,47.63037514,-122.3983905,7,1.33636262452043,0.6934,0.686754537545939,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,0,1,0,0,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_384.jpg","1_2","1","2",5.82168,1.28016,1.0668,1.003444444,47.63037638,-122.3989091,4,0.538761469819693,0.252,0.38863425036546,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"other","2022_10_06_14-05-43_360.jpg","1_2","1","2",5.85216,1.28016,1.0668,0.977444444,47.63037638,-122.3988763,4,0.901899037250975,0.4728,0.650582634212256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
