"key","site","transect","richness","Shannon","Simpson","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"1_2","1","2",6,0.796460524925219,0.3746,"2022_10_06_14-05-43_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.01,0,0,0,0,0
"1_2","1","2",7,1.13061418986534,0.5124,"2022_10_06_14-05-43_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.13,0,0,0.05,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.01,0,0,0,0,0
"1_2","1","2",7,1.33546813132191,0.6346,"2022_10_06_14-05-43_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.12,0,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.02,0,0,0,0,0
"1_2","1","2",5,1.00584629559917,0.5568,"2022_10_06_14-05-43_376.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.32,0,0,0,0,0
"1_2","1","2",9,0.962283847766031,0.4298,"2022_10_06_14-05-43_288.jpg",0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0,0,0.74,0.01,0,0,0,0,0
"1_2","1","2",6,0.721213634813154,0.33,"2022_10_06_14-05-43_160.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.11,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0
"1_2","1","2",8,1.09032423360059,0.5154,"2022_10_06_14-05-43_200.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.11,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.02,0,0,0,0,0
"1_2","1","2",7,1.33636262452043,0.6934,"2022_10_06_14-05-43_32.jpg",0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.21,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.01,0,0,0,0,0
"1_2","1","2",4,0.538761469819693,0.252,"2022_10_06_14-05-43_384.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_2","1","2",6,0.622192377085268,0.3076,"2022_10_06_14-05-43_136.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_2","1","2",10,1.11229722997718,0.4546,"2022_10_06_14-05-43_328.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.73,0.01,0,0.03,0,0,0
"1_2","1","2",7,1.13224282928942,0.5332,"2022_10_06_14-05-43_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.01,0,0.11,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.01,0,0,0,0,0
"1_2","1","2",9,1.49477674600375,0.6514,"2022_10_06_14-05-43_352.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.09,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.03,0,0,0,0,0
"1_2","1","2",4,0.430065549980901,0.201,"2022_10_06_14-05-43_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.08,0,0,0,0,0
"1_2","1","2",8,1.09860495832021,0.4786,"2022_10_06_14-05-43_248.jpg",0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0.06,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.01,0,0,0,0,0
"1_2","1","2",3,0.401345309239449,0.2134,"2022_10_06_14-05-43_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.11,0,0,0,0,0
"1_2","1","2",4,0.901899037250975,0.4728,"2022_10_06_14-05-43_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0,0,0,0,0
"1_2","1","2",2,0.36692499127271,0.2112,"2022_10_06_14-05-43_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0
"1_2","1","2",6,1.40957376998806,0.6902,"2022_10_06_14-05-43_208.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.16,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.04,0,0,0,0,0
"1_2","1","2",6,0.986789588976057,0.4692,"2022_10_06_14-05-43_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0.13,0,0,0
"1_2","1","2",5,0.59508450960824,0.2552,"2022_10_06_14-05-43_320.jpg",0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_2","1","2",7,1.25074083245954,0.5876,"2022_10_06_14-05-43_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.01,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0.04,0,0,0
"1_2","1","2",10,1.18360749245484,0.5048,"2022_10_06_14-05-43_48.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.08,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.01,0,0.05,0,0,0
"1_2","1","2",6,0.596628969942606,0.2542,"2022_10_06_14-05-43_296.jpg",0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_2","1","2",7,0.733225935388703,0.3176,"2022_10_06_14-05-43_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.03,0,0,0,0,0
"1_2","1","2",8,1.28337953782421,0.5916,"2022_10_06_14-05-43_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.04,0,0.12,0,0,0
"1_2","1","2",8,1.47680017526425,0.67,"2022_10_06_14-05-43_256.jpg",0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.16,0.12,0,0.06,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0
"1_2","1","2",7,0.746093143348017,0.3316,"2022_10_06_14-05-43_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.81,0.1,0,0,0,0,0
"1_2","1","2",9,1.0440280388129,0.4392,"2022_10_06_14-05-43_344.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.06,0,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.04,0,0,0,0,0
"1_2","1","2",6,1.28911772007933,0.641,"2022_10_06_14-05-43_0.jpg",0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.1,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0
"1_2","1","2",5,0.678224232264806,0.3152,"2022_10_06_14-05-43_152.jpg",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_2","1","2",10,1.41051653716448,0.607,"2022_10_06_14-05-43_272.jpg",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.15,0.06,0,0.04,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.6,0.03,0,0,0,0,0
"1_2","1","2",4,0.640033382167117,0.3136,"2022_10_06_14-05-43_368.jpg",0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_2","1","2",6,0.62006719700026,0.2832,"2022_10_06_14-05-43_240.jpg",0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0
"1_2","1","2",6,1.00991096306094,0.5466,"2022_10_06_14-05-43_424.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0,0,0,0,0
"1_3","1","3",3,0.195670034956571,0.0776,"2022_10_06_14-23-32_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0
"1_3","1","3",8,1.35033474771937,0.6312,"2022_10_06_14-23-32_200.jpg",0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.56,0.02,0,0,0,0,0
"1_3","1","3",10,1.35757237956407,0.5672,"2022_10_06_14-23-32_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.12,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.02,0,0,0,0,0
"1_3","1","3",8,1.30597734434754,0.5832,"2022_10_06_14-23-32_176.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.14,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.62,0.02,0,0,0,0,0
"1_3","1","3",3,0.595046570597612,0.3112,"2022_10_06_14-23-32_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_3","1","3",8,1.25033783207796,0.5576,"2022_10_06_14-23-32_0.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.16,0,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.64,0.04,0,0,0,0,0
"1_3","1","3",4,0.488293503037592,0.22,"2022_10_06_14-23-32_192.jpg",0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0
"1_3","1","3",7,1.43297036805143,0.708,"2022_10_06_14-23-32_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.28,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.02,0,0,0,0,0
"1_3","1","3",8,1.31014150352861,0.648,"2022_10_06_14-23-32_376.jpg",0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.21,0,0,0,0,0
"1_3","1","3",6,1.04275776590839,0.5032,"2022_10_06_14-23-32_24.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.16,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0
"1_3","1","3",8,1.53420872574528,0.704,"2022_10_06_14-23-32_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.2,0,0,0,0,0
"1_3","1","3",5,0.678224232264806,0.3152,"2022_10_06_14-23-32_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_3","1","3",7,1.24047221067804,0.6096,"2022_10_06_14-23-32_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.56,0.02,0,0,0,0,0
"1_3","1","3",7,1.52135472500022,0.6864,"2022_10_06_14-23-32_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.12,0,0,0,0,0
"1_3","1","3",9,1.82146697298785,0.796,"2022_10_06_14-23-32_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.34,0.22,0,0,0,0,0
"1_3","1","3",9,1.59501427768496,0.6768,"2022_10_06_14-23-32_152.jpg",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.08,0,0,0.08,0,0,0.02,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.06,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.02,0,0,0,0,0
"1_3","1","3",5,1.2840931524349,0.6952,"2022_10_06_14-23-32_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.02,0,0,0,0,0
"1_3","1","3",8,1.25516928343419,0.56,"2022_10_06_14-23-32_216.jpg",0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0.02,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.04,0,0,0,0,0
"1_3","1","3",8,1.45507988637347,0.6736,"2022_10_06_14-23-32_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.12,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.52,0.02,0,0,0,0,0
"1_3","1","3",5,0.566487357042091,0.2528,"2022_10_06_14-23-32_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_3","1","3",5,1.0897436511975,0.532,"2022_10_06_14-23-32_32.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0
"1_3","1","3",8,1.50335816693781,0.7064,"2022_10_06_14-23-32_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.32,0.02,0,0.06,0,0,0.08,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.02,0,0,0,0,0
"1_3","1","3",9,1.79790923397884,0.7832,"2022_10_06_14-23-32_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.38,0.02,0,0,0,0,0
"1_3","1","3",7,1.17916943715001,0.616,"2022_10_06_14-23-32_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.04,0,0,0,0,0
"1_3","1","3",7,1.17257170250174,0.552,"2022_10_06_14-23-32_184.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0.16,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0
"1_3","1","3",8,0.92922745764615,0.4072,"2022_10_06_14-23-32_128.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0
"1_3","1","3",4,0.939537909567326,0.5528,"2022_10_06_14-23-32_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0
"1_3","1","3",6,0.879507216180248,0.424,"2022_10_06_14-23-32_272.jpg",0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.16,0,0.02,0,0,0
"1_3","1","3",5,0.594213244264489,0.2552,"2022_10_06_14-23-32_56.jpg",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.02,0,0,0,0,0
"1_3","1","3",6,1.46135221135444,0.716,"2022_10_06_14-23-32_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.44,0.08,0,0.02,0,0,0
"1_3","1","3",7,1.24569411854651,0.5776,"2022_10_06_14-23-32_16.jpg",0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0.06,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.04,0,0,0,0,0
"1_3","1","3",9,2.03926859705743,0.8608,"2022_10_06_14-23-32_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.02,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.18,0,0,0,0,0,0.1,0.18,0,0,0,0,0
"1_3","1","3",6,1.21954228492746,0.6096,"2022_10_06_14-23-32_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.56,0.26,0,0,0,0,0
"1_3","1","3",6,0.892871108250198,0.4064,"2022_10_06_14-23-32_104.jpg",0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0
