site,transect,photo,path,row,column,patch_size,label,long_label
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,2242,3296,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,2121,973,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,1595,2527,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,3165,1361,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,1178,1434,224,RE_fil,red_algae_filamentous
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,730,696,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,3850,907,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,733,1558,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,3432,1091,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,1659,707,224,RE_fil,red_algae_filamentous
Centennial,1,2024_10_08_11-32-41.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-41.jpg,3396,3464,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2349,1453,224,RE_fil,red_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1595,2347,224,RE_leaf,red_algae_flat_leaf
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3274,3519,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1832,2672,224,BR_filam,brown_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2524,1350,224,RE_fil,red_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2509,3134,224,BR_filam,brown_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2980,550,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,208,3586,224,SU_bould,boulder
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,782,3753,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3133,3399,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2465,1795,224,RE_leaf,red_algae_flat_leaf
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1477,2221,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2491,598,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1673,942,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2963,3178,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3272,2263,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1791,4180,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1654,1927,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3435,178,224,SU_sand,sand_fine_shell
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1192,3084,224,BR_sarg,brown_algae_sargassum
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2015,2085,224,RE_leaf,red_algae_flat_leaf
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2359,960,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,180,3337,224,SU_bould,boulder
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1056,2134,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3756,3828,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2710,3857,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2023,4314,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2257,3459,224,BR_sarg,brown_algae_sargassum
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,543,4477,224,SU_silt,silt
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2960,1761,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,684,1985,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1450,3038,224,BR_filam,brown_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,856,619,224,SU_silt,silt
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1489,2629,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,201,1705,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,912,1052,224,SU_silt,silt
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3465,3776,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3397,536,224,BR_filam,brown_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2986,988,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2234,1628,224,RE_fil,red_algae_filamentous
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3134,3908,224,BR_sarg,brown_algae_sargassum
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,3590,1523,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1144,589,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2031,230,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2539,145,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2789,3155,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2357,4339,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1732,633,224,KE_sugar,kelp_sugar
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,2610,798,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-50.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-50.jpg,1509,3896,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,3302,3663,224,SU_silt,silt
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2978,3948,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2387,4324,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2818,1084,224,RE_leaf,red_algae_flat_leaf
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2485,2694,224,BR_sarg,brown_algae_sargassum
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,1142,316,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,3383,2996,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,3177,4064,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,1226,2559,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,1368,801,224,SU_peb,pebble
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,823,4425,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2330,455,224,SU_bould,boulder
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2598,1473,224,RE_leaf,red_algae_flat_leaf
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,485,1137,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,2563,1673,224,SU_silt,silt
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,439,3734,224,SU_cob,cobble
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,1489,2720,224,GR_ulva,green_algae_ulva
Centennial,1,2024_10_08_11-32-59.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T4_shallow/testing/2024_10_08_11-32-59.jpg,871,3132,224,GR_ulva,green_algae_ulva
