"key","sum","original_data_pts","SU","site","transect","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"1_2",1,100,116,1,2,"2022_10_06_14-05-43_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0
"1_2",1,100,89,1,2,"2022_10_06_14-05-43_288.jpg",0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0,0,0.74,0.01,0,0,0,0,0
"1_2",1,100,108,1,2,"2022_10_06_14-05-43_424.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0,0,0,0,0
"1_2",1,100,114,1,2,"2022_10_06_14-05-43_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.1,0,0,0
"1_2",1,100,74,1,2,"2022_10_06_14-05-43_176.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.2,0,0,0.08,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.01,0,0,0,0,0
"1_2",1,100,85,1,2,"2022_10_06_14-05-43_256.jpg",0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.16,0.12,0,0.06,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0
"1_2",1,100,65,1,2,"2022_10_06_14-05-43_112.jpg",0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0.11,0,0,0.19,0,0,0.05,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,0,0,0,0,0
"1_2",1,100,68,1,2,"2022_10_06_14-05-43_136.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_2",1,100,111,1,2,"2022_10_06_14-05-43_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.01,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0.04,0,0,0
"1_2",1,100,94,1,2,"2022_10_06_14-05-43_320.jpg",0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_2",1,100,99,1,2,"2022_10_06_14-05-43_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0,0,0,0,0
"1_2",1,100,107,1,2,"2022_10_06_14-05-43_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.56,0.33,0,0,0,0,0
"1_2",1,100,98,1,2,"2022_10_06_14-05-43_352.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.09,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.03,0,0,0,0,0
"1_2",1,100,110,1,2,"2022_10_06_14-05-43_48.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.08,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.01,0,0.05,0,0,0
"1_2",1,100,84,1,2,"2022_10_06_14-05-43_248.jpg",0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0.06,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.01,0,0,0,0,0
"1_2",1,100,115,1,2,"2022_10_06_14-05-43_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.04,0,0.12,0,0,0
"1_2",1,100,78,1,2,"2022_10_06_14-05-43_208.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.16,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.04,0,0,0,0,0
"1_2",1,100,92,1,2,"2022_10_06_14-05-43_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.03,0,0,0,0,0
"1_2",1,100,109,1,2,"2022_10_06_14-05-43_432.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.81,0.1,0,0,0,0,0
"1_2",1,100,69,1,2,"2022_10_06_14-05-43_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0.01,0,0,0
"1_2",1,100,113,1,2,"2022_10_06_14-05-43_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.12,0,0,0
"1_2",1,100,88,1,2,"2022_10_06_14-05-43_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.08,0,0,0,0,0
"1_2",1,100,100,1,2,"2022_10_06_14-05-43_368.jpg",0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0
"1_2",1,100,90,1,2,"2022_10_06_14-05-43_296.jpg",0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_2",1,100,105,1,2,"2022_10_06_14-05-43_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.12,0,0,0,0,0
"1_2",1,100,96,1,2,"2022_10_06_14-05-43_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.11,0,0,0,0,0
"1_2",1,100,66,1,2,"2022_10_06_14-05-43_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.09,0,0,0.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.02,0,0,0,0,0
"1_2",1,100,104,1,2,"2022_10_06_14-05-43_40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.04,0,0.07,0,0,0.06,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.01,0,0.11,0,0,0
"1_2",1,100,101,1,2,"2022_10_06_14-05-43_376.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.32,0,0,0,0,0
"1_2",1,100,91,1,2,"2022_10_06_14-05-43_304.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0
"1_2",1,100,83,1,2,"2022_10_06_14-05-43_240.jpg",0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0
"2_1",1,100,179,2,1,"2022_9_29_11-41-39_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.07,0,0.03,0,0,0.07,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,201,2,1,"2022_9_29_11-41-39_392.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.12,0,0.01,0,0,0.15,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"2_1",1,100,174,2,1,"2022_9_29_11-41-39_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.32,0,0,0,0,0.07,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0
"2_1",1,100,190,2,1,"2022_9_29_11-41-39_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.2,0.02,0,0,0.01,0.06,0,0,0,0,0,0,0,0.13,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
"2_1",1,100,161,2,1,"2022_9_29_11-41-39_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.03,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,204,2,1,"2022_9_29_11-41-39_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,215,2,1,"2022_9_29_11-41-39_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.26,0,0,0,0,0.03,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.14,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"2_1",1,100,189,2,1,"2022_9_29_11-41-39_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.14,0.01,0,0,0.05,0.02,0,0,0,0.01,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
"2_1",1,100,210,2,1,"2022_9_29_11-41-39_456.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.01,0,0.03,0,0,0.07,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0.02,0,0
"2_1",1,100,214,2,1,"2022_9_29_11-41-39_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.15,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
"2_1",1,100,173,2,1,"2022_9_29_11-41-39_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0.03,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"2_1",1,100,200,2,1,"2022_9_29_11-41-39_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.09,0,0.01,0,0,0.08,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,186,2,1,"2022_9_29_11-41-39_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.24,0,0.02,0,0,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
"2_1",1,100,180,2,1,"2022_9_29_11-41-39_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.32,0,0.05,0,0,0.16,0,0,0,0,0,0,0,0.22,0,0,0,0.02,0,0.04,0,0,0,0.04,0,0,0,0,0,0.03,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"2_1",1,100,170,2,1,"2022_9_29_11-41-39_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.31,0.06,0.02,0,0.01,0.2,0,0,0,0.01,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0
"2_1",1,100,203,2,1,"2022_9_29_11-41-39_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.14,0,0,0,0.01,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
"2_1",1,100,193,2,1,"2022_9_29_11-41-39_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0.07,0.01,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0.74,0,0,0,0,0.03,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"2_1",1,100,213,2,1,"2022_9_29_11-41-39_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.01,0,0,0,0.16,0,0,0,0,0,0.01,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0
"2_1",1,100,218,2,1,"2022_9_29_11-41-39_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.2,0.03,0.03,0,0,0.18,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
"2_1",1,100,194,2,1,"2022_9_29_11-41-39_336.jpg",0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0.06,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"2_1",1,100,185,2,1,"2022_9_29_11-41-39_272.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.5,0,0,0,0,0.04,0,0,0,0,0,0,0,0.05,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.13,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
"2_1",1,100,188,2,1,"2022_9_29_11-41-39_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.04,0.05,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.01,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"2_1",1,100,192,2,1,"2022_9_29_11-41-39_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.06,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"2_1",1,100,216,2,1,"2022_9_29_11-41-39_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.11,0.03,0.14,0,0,0.1,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.08,0,0,0,0.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0
"2_1",1,100,205,2,1,"2022_9_29_11-41-39_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.07,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"2_1",1,100,167,2,1,"2022_9_29_11-41-39_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.3,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.07,0.04,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
"2_1",1,100,209,2,1,"2022_9_29_11-41-39_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0
"2_1",1,100,196,2,1,"2022_9_29_11-41-39_352.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0.04,0,0.01,0,0,0,0.74,0,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,178,2,1,"2022_9_29_11-41-39_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.36,0,0.07,0,0,0.06,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,163,2,1,"2022_9_29_11-41-39_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.28,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0.28,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"2_1",1,100,211,2,1,"2022_9_29_11-41-39_464.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.01,0.03,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0.57,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,195,2,1,"2022_9_29_11-41-39_344.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.11,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.02,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,181,2,1,"2022_9_29_11-41-39_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0,0.01,0,0,0.3,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,177,2,1,"2022_9_29_11-41-39_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.08,0,0,0,0,0.29,0,0,0,0,0,0,0,0.04,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"2_1",1,100,162,2,1,"2022_9_29_11-41-39_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.09,0,0,0,0,0.04,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0
"2_1",1,100,164,2,1,"2022_9_29_11-41-39_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0,0.01,0,0,0.08,0,0,0,0,0,0,0,0.33,0,0,0,0.01,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0
"2_1",1,100,175,2,1,"2022_9_29_11-41-39_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.4,0,0.02,0,0,0.07,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0.01,0,0
"2_1",1,100,169,2,1,"2022_9_29_11-41-39_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.11,0.06,0.05,0,0.01,0.09,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.13,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.09,0.03,0,0,0,0,0
"2_1",1,100,187,2,1,"2022_9_29_11-41-39_288.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.28,0.15,0,0,0,0,0.02,0,0,0,0,0,0,0,0.09,0,0,0,0.04,0,0.01,0,0,0,0.11,0,0,0,0,0.19,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_1",1,100,176,2,1,"2022_9_29_11-41-39_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.14,0.17,0,0.03,0,0,0.14,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
